trade_date,portfolio_return,benchmark_return,portfolio_value,month
2023-12-22,-0.0007641482519801183,0.0027337514548694225,12222543.880891744,2023-12
2023-12-23,0.005925206293385551,-0.00011477743744132333,12331265.49850094,2023-12
2023-12-24,-0.006587222904652862,-0.0031806796074222246,11720103.532964092,2023-12
2023-12-25,-0.0038235837375896016,0.012014329679657655,11667300.038214646,2023-12
2023-12-26,-0.011780308742245995,0.010973458984938483,11376558.782543678,2023-12
2023-12-27,0.00480819601365539,0.005129959148545905,12124619.201374842,2023-12
2023-12-28,0.0005557201469916476,0.011323727829066987,11950283.610300254,2023-12
2023-12-29,-0.0033283866401318625,0.018399115952562724,11875518.98541912,2023-12
2023-12-30,0.017330485534394105,-0.0022403616470743565,12493045.43297007,2023-12
2023-12-31,-0.002621726602291676,0.0023074911150831054,11957032.847957922,2023-12
